r,z,u_r,u_z,u_swirl,p,T
0.195136598,0.147935415,-0.000442383122,-2.54440345e-05,0.0822281398,-1.15120899,1695.31679
0.195147725,0.000357650242,0.000202699402,-1.46820269e-07,-0.061042057,-4.49684949,1729.06984
0.195183929,0,0,0,-0.0612877536,-4.50521821,1729.27493
0.195196825,0.147429312,-0.00055554036,-3.8292358e-05,0.0809941316,-1.09678452,1696.01282
0.195261382,0.146886817,-0.000678366856,-5.45795258e-05,0.0796802427,-1.04076078,1696.75564
0.195283459,0.0556052884,0.00259565535,-0.00139901899,-0.0275233802,-3.34490069,1725.08393
0.195330582,0.146305314,-0.000811481596,-7.46921499e-05,0.0782824527,-0.983320249,1697.54763
0.195404757,0.145681998,-0.000955479135,-9.90326157e-05,0.0767967347,-0.924690686,1698.3911
0.195428678,0.102249575,-0.00494168822,-0.00215223362,0.00856907292,-1.26030257,1728.30417
0.195484266,0.145013864,-0.00111090945,-0.000128008408,0.0752190889,-0.865141392,1699.28825
0.195569492,0.144297686,-0.00127825286,-0.000162026611,0.0735455785,-0.805004829,1700.24114
0.195660847,0.143530013,-0.00145788937,-0.00020148391,0.0717723684,-0.744682222,1701.25157
0.195727732,0.0515415566,0.00337622463,-0.00126322526,-0.0301645643,-3.46563021,1724.27075
0.19575877,0.14270714,-0.00165006288,-0.000246754107,0.0698957681,-0.684641295,1702.32103
0.195863734,0.141825099,-0.00185483985,-0.000298175286,0.0679122748,-0.625428682,1703.45059
0.195865461,0.0984584434,-0.00461293268,-0.00215703122,0.0043387992,-1.44478335,1728.74629
0.195976245,0.140879634,-0.00207206184,-0.000356034438,0.0658186205,-0.567673951,1704.64076
0.196096847,0.139866187,-0.00230129224,-0.000420549516,0.0636118189,-0.512097006,1705.89132
0.196142202,0.0477504251,0.00406389952,-0.0011365267,-0.0325818561,-3.56589076,1723.47712
0.19622612,0.138779867,-0.00254175715,-0.00049184904,0.061289216,-0.459524959,1707.20121
0.19633365,0.0943947116,-0.00416953868,-0.0021340959,8.1650679e-05,-1.6461669,1728.98272
0.196364689,0.137615437,-0.00279228187,-0.000569947168,0.0588485403,-0.410890951,1708.56823
0.196513222,0.136367278,-0.00305122605,-0.000654717767,0.0562879569,-0.367227509,1709.98889
0.196528869,0.0442136074,0.00465575997,-0.00101909522,-0.034808453,-3.64854768,1722.73731
0.196672435,0.13502937,-0.0033164171,-0.000745869236,0.0536061231,-0.329677282,1711.4581
0.196835504,0.0900387783,-0.00360276286,-0.00208194571,-0.00419020492,-1.8623375,1729.02158
0.196843096,0.133595261,-0.00358508253,-0.000842914757,0.0508022489,-0.299486048,1712.96892
0.196889598,0.040914044,0.00515166202,-0.000910793512,-0.0368700943,-3.71649707,1722.08179
0.197026028,0.132058033,-0.00385379025,-0.000945145505,0.0478761608,-0.277997843,1714.51227
0.197222114,0.13041027,-0.00411839674,-0.00105160265,0.0448283732,-0.266646118,1716.07669
0.197226129,0.0378358195,0.00555366274,-0.000811309444,-0.038786848,-3.77253303,1721.53449
0.197373444,0.0853696328,-0.0029053875,-0.00200006664,-0.00846633263,-2.09045954,1728.87558
0.1974323,0.128644026,-0.00437400637,-0.00116105315,0.0416601643,-0.26692336,1717.6481
0.197540085,0.0349640862,0.0058655324,-0.000720270545,-0.0405744914,-3.81924063,1721.11126
0.197657599,0.12675078,-0.00461495118,-0.00127194682,0.0383736578,-0.280365688,1719.20973
0.19783298,0.0322849924,0.00609233524,-0.000637268803,-0.042245575,-3.8590126,1720.81966
0.197899098,0.124721401,-0.00483479476,-0.00138246956,0.0349719096,-0.308422091,1720.74206
0.197950065,0.0803647536,-0.00207263641,-0.00188812026,-0.0127396258,-2.32757426,1728.55686
0.198106228,0.0297856156,0.00623999756,-0.000561709068,-0.0438102372,-3.89410437,1720.65971
0.198157962,0.1225461,-0.00502634602,-0.00149049129,0.0314590025,-0.35261665,1722.2231
0.198361145,0.0274539002,0.00631508464,-0.000493283441,-0.045276822,-3.9256676,1720.62518
0.198435439,0.120214384,-0.00518174932,-0.00159353388,0.0278401379,-0.414239454,1723.6288
0.198568147,0.075,-0.00110373561,-0.00174812623,-0.0170084717,-2.57085781,1728.06962
0.198598963,0.0252785992,0.00632479681,-0.000431096111,-0.0466523445,-3.95467724,1720.70528
0.198732868,0.117715008,-0.00529245776,-0.00168912953,0.0241217221,-0.494132162,1724.93382
0.198820827,0.0232492201,0.00627622515,-0.000375261238,-0.0479428368,-3.98258498,1720.8863
0.199027809,0.0213559743,0.00617624338,-0.000325557868,-0.0491536027,-4.00991107,1721.15305
0.199051684,0.115035914,-0.00534953402,-0.00177356659,0.0203114336,-0.593914881,1726.11265
0.199186229,0.0696352464,-7.92500408e-05,-0.00159568862,-0.0210010274,-2.80005962,1727.45112
0.199220906,0.0195897299,0.00603168796,-0.000281050122,-0.0502894025,-4.03721767,1721.49003
0.199393424,0.112164181,-0.0053439257,-0.00184489762,0.0164182559,-0.713582676,1727.14107
0.19940105,0.0179419674,0.0058490608,-0.000241538293,-0.0513545847,-4.06496015,1721.88227
0.199569109,0.0164047389,0.00563449215,-0.000206531378,-0.0523531795,-4.09304398,1722.31594
0.199725895,0.0149706296,0.00539365745,-0.000175661075,-0.0532889627,-4.12147456,1722.77864
0.199759738,0.109085956,-0.00526564555,-0.00189991988,0.0124524731,-0.852419546,1727.99784
0.199762849,0.0646303672,0.000904596924,-0.00144597376,-0.0245169992,-2.99852592,1726.75905
0.199854546,0.15,0,0,0.078761594,-0.963927921,1694.93803
0.199872163,0.0136327222,0.00513175585,-0.000148556555,-0.0541654999,-4.15020148,1723.25961
0.199897752,0.14964235,-9.32874206e-05,-1.20623864e-06,0.0779421023,-0.944143381,1695.4378
0.199944066,0.149258983,-0.000193478046,-3.48101174e-06,0.0770663911,-0.902536212,1695.97295
0.199993711,0.14884805,-0.000301065578,-7.93852437e-06,0.0761311128,-0.858938311,1696.54569
0.20000862,0.0123845633,0.00485350087,-0.000124859997,-0.0549861761,-4.17913248,1723.74969
0.200046924,0.148407569,-0.000416518667,-1.45058338e-05,0.0751326361,-0.813174205,1697.15827
0.200103964,0.147935415,-0.000540310305,-2.36048568e-05,0.0740671915,-0.765803343,1697.81298
